match_id,season,date,home_team,away_team,diff_total,diff_attack,diff_defense,home_team_total,away_team_total,both_coverage_ok,side_x,home_opponent,home_team_attack,home_team_defense,home_coverage_rate,home_coverage_ok,side_y,away_opponent,away_team_attack,away_team_defense,away_coverage_rate,away_coverage_ok,HomeScore,AwayScore,home_form_pts,away_form_pts,home_form_gd,away_form_gd,diff_form_pts,diff_form_gd
2024_2024-05-10_York_United_vs_Valour,2024,2024-05-10 23:00:00+00:00,York,Valour,0.0,0.0,0.0,55.0,55.0,True,home,Valour,55.0,55.0,1.0,True,away,York,55.0,55.0,1.0,True,3,1,0.6,0.0,-0.8,-1.8,0.6,1.0
2024_2024-05-11_HFX_Wanderers_vs_Cavalry,2024,2024-05-11 18:00:00+00:00,Wanderers,Cavalry,0.0,0.0,0.0,55.0,55.0,True,home,Cavalry,55.0,55.0,1.0,True,away,Wanderers,55.0,55.0,1.0,True,1,1,0.6,1.0,-1.0,0.0,-0.4,-1.0
2024_2024-05-11_Pacific_vs_Forge,2024,2024-05-11 21:00:00+00:00,Pacific,Forge,-386.9143000000004,-386.9143000000004,-386.9143000000004,16568.1262,16955.0405,True,home,Forge,16568.1262,16568.1262,1.0,True,away,Pacific,16955.0405,16955.0405,1.0,True,0,0,2.0,3.0,0.8,1.4,-1.0,-0.5999999999999999
2024_2024-05-12_Vancouver_FC_vs_Atlético_Ottawa,2024,2024-05-12 23:00:00+00:00,Vancouver FC,Atlético,0.0,0.0,0.0,55.0,55.0,True,home,Atlético,55.0,55.0,1.0,True,away,Vancouver FC,55.0,55.0,1.0,True,1,1,1.2,2.6,-0.2,1.2,-1.4000000000000001,-1.4
2024_2024-05-18_Pacific_vs_Atlético_Ottawa,2024,2024-05-18 02:00:00+00:00,Pacific,Atlético,-0.0005999999999986,-0.0005999999999986,-0.0005999999999986,54.9994,55.0,True,home,Atlético,54.9994,54.9994,1.0,True,away,Pacific,55.0,55.0,1.0,True,0,1,2.2,2.2,1.0,1.0,0.0,0.0
2024_2024-05-18_Forge_vs_Vancouver_FC,2024,2024-05-18 20:00:00+00:00,Forge,Vancouver FC,0.0005999999999986,0.0005999999999986,0.0005999999999986,55.0006,55.0,True,home,Vancouver FC,55.0006,55.0006,1.0,True,away,Forge,55.0,55.0,1.0,True,1,2,2.6,1.4,1.2,0.0,1.2000000000000002,1.2
2024_2024-05-18_Cavalry_vs_York_United,2024,2024-05-18 23:00:00+00:00,Cavalry,York,0.0,0.0,0.0,55.0,55.0,True,home,York,55.0,55.0,1.0,True,away,Cavalry,55.0,55.0,1.0,True,2,2,1.2,1.2,0.2,-0.2,0.0,0.4
2024_2024-05-20_HFX_Wanderers_vs_Valour,2024,2024-05-20 19:00:00+00:00,Wanderers,Valour,0.0,0.0,0.0,55.0,55.0,True,home,Valour,55.0,55.0,1.0,True,away,Wanderers,55.0,55.0,1.0,True,1,2,0.2,0.0,-1.2,-2.0,0.2,0.8
2024_2024-05-24_York_United_vs_HFX_Wanderers,2024,2024-05-24 23:00:00+00:00,York,Wanderers,0.0,0.0,0.0,55.0,55.0,True,home,Wanderers,55.0,55.0,1.0,True,away,York,55.0,55.0,1.0,True,2,1,1.4,0.2,0.0,-1.2,1.2,1.2
2024_2024-05-25_Atlético_Ottawa_vs_Forge,2024,2024-05-25 19:00:00+00:00,Atlético,Forge,-0.0005999999999986,-0.0005999999999986,-0.0005999999999986,55.0,55.0006,True,home,Forge,55.0,55.0,1.0,True,away,Atlético,55.0006,55.0006,1.0,True,3,0,2.2,2.0,1.0,0.8,0.20000000000000018,0.19999999999999996
2024_2024-05-25_Vancouver_FC_vs_Pacific,2024,2024-05-25 22:00:00+00:00,Vancouver FC,Pacific,0.0005999999999986,0.0005999999999986,0.0005999999999986,55.0,54.9994,True,home,Pacific,55.0,55.0,1.0,True,away,Vancouver FC,54.9994,54.9994,1.0,True,2,1,1.4,1.6,-0.4,0.6,-0.20000000000000018,-1.0
2024_2024-05-26_Cavalry_vs_Valour,2024,2024-05-26 21:00:00+00:00,Cavalry,Valour,656.6401999999998,656.6401999999998,656.6401999999998,16709.1515,16052.5113,True,home,Valour,16709.1515,16709.1515,1.0,True,away,Cavalry,16052.5113,16052.5113,1.0,True,1,1,1.4,0.6,0.4,-1.2,0.7999999999999999,1.6
2024_2024-06-01_Forge_vs_York_United,2024,2024-06-01 20:00:00+00:00,Forge,York,0.0005999999999986,0.0005999999999986,0.0005999999999986,55.0006,55.0,True,home,York,55.0006,55.0006,1.0,True,away,Forge,55.0,55.0,1.0,True,3,0,1.4,2.0,0.0,0.8,-0.6000000000000001,-0.8
2024_2024-06-01_Pacific_vs_Cavalry,2024,2024-06-01 23:00:00+00:00,Pacific,Cavalry,-112.34029999999984,-112.34029999999984,-112.34029999999984,16563.191,16675.5313,True,home,Cavalry,16563.191,16563.191,1.0,True,away,Pacific,16675.5313,16675.5313,1.0,True,1,1,1.0,1.4,0.0,0.4,-0.3999999999999999,-0.4
2024_2024-06-02_Atlético_Ottawa_vs_HFX_Wanderers,2024,2024-06-02 18:00:00+00:00,Atlético,Wanderers,0.0,0.0,0.0,55.0,55.0,True,home,Wanderers,55.0,55.0,1.0,True,away,Atlético,55.0,55.0,1.0,True,2,2,2.6,0.2,1.6,-1.2,2.4,2.8
2024_2024-06-02_Valour_vs_Vancouver_FC,2024,2024-06-02 22:55:00+00:00,Valour,Vancouver FC,0.0,0.0,0.0,55.0,55.0,True,home,Vancouver FC,55.0,55.0,1.0,True,away,Valour,55.0,55.0,1.0,True,2,0,0.8,1.4,-0.8,-0.6,-0.5999999999999999,-0.20000000000000007
2024_2024-06-08_HFX_Wanderers_vs_Pacific,2024,2024-06-08 18:00:00+00:00,Wanderers,Pacific,0.0005999999999986,0.0005999999999986,0.0005999999999986,55.0,54.9994,True,home,Pacific,55.0,55.0,1.0,True,away,Wanderers,54.9994,54.9994,1.0,True,0,0,0.4,1.0,-0.8,0.0,-0.6,-0.8
2024_2024-06-08_Cavalry_vs_Forge,2024,2024-06-08 21:00:00+00:00,Cavalry,Forge,-271.7459999999992,-271.7459999999992,-271.7459999999992,16688.2298,16959.9758,True,home,Forge,16688.2298,16688.2298,1.0,True,away,Cavalry,16959.9758,16959.9758,1.0,True,1,0,1.4,1.4,0.4,0.0,0.0,0.4
2024_2024-06-09_Valour_vs_Atlético_Ottawa,2024,2024-06-09 17:30:00+00:00,Valour,Atlético,0.0,0.0,0.0,55.0,55.0,True,home,Atlético,55.0,55.0,1.0,True,away,Valour,55.0,55.0,1.0,True,0,2,1.4,2.2,-0.2,1.2,-0.8000000000000003,-1.4
2024_2024-06-09_York_United_vs_Vancouver_FC,2024,2024-06-09 22:00:00+00:00,York,Vancouver FC,0.0,0.0,0.0,55.0,55.0,True,home,Vancouver FC,55.0,55.0,1.0,True,away,York,55.0,55.0,1.0,True,2,2,1.4,1.4,-0.4,-0.4,0.0,0.0
2024_2024-06-15_Valour_vs_Pacific,2024,2024-06-15 00:00:00+00:00,Valour,Pacific,-464.3612000000012,-464.3612000000012,-464.3612000000012,16086.1314,16550.4926,True,home,Pacific,16086.1314,16086.1314,1.0,True,away,Valour,16550.4926,16550.4926,1.0,True,2,3,1.4,0.6,-0.2,-0.4,0.7999999999999999,0.2
2024_2024-06-15_Atlético_Ottawa_vs_York_United,2024,2024-06-15 17:00:00+00:00,Atlético,York,0.0,0.0,0.0,55.0,55.0,True,home,York,55.0,55.0,1.0,True,away,Atlético,55.0,55.0,1.0,True,1,2,2.2,1.6,1.2,0.0,0.6000000000000001,1.2
2024_2024-06-15_HFX_Wanderers_vs_Forge,2024,2024-06-15 20:00:00+00:00,Wanderers,Forge,-0.0005999999999986,-0.0005999999999986,-0.0005999999999986,55.0,55.0006,True,home,Forge,55.0,55.0,1.0,True,away,Wanderers,55.0006,55.0006,1.0,True,2,2,0.6,0.8,-0.4,-0.4,-0.20000000000000007,0.0
2024_2024-06-16_Vancouver_FC_vs_Cavalry,2024,2024-06-16 21:00:00+00:00,Vancouver FC,Cavalry,0.0,0.0,0.0,55.0,55.0,True,home,Cavalry,55.0,55.0,1.0,True,away,Vancouver FC,55.0,55.0,1.0,True,0,0,1.6,1.4,0.0,0.2,0.20000000000000018,-0.2
2024_2024-06-19_York_United_vs_Pacific,2024,2024-06-19 23:00:00+00:00,York,Pacific,0.0005999999999986,0.0005999999999986,0.0005999999999986,55.0,54.9994,True,home,Pacific,55.0,55.0,1.0,True,away,York,54.9994,54.9994,1.0,True,2,0,1.6,1.0,-0.2,-0.2,0.6000000000000001,0.0
2024_2024-06-22_Cavalry_vs_Atlético_Ottawa,2024,2024-06-22 01:00:00+00:00,Cavalry,Atlético,0.0,0.0,0.0,55.0,55.0,True,home,Atlético,55.0,55.0,1.0,True,away,Cavalry,55.0,55.0,1.0,True,1,1,1.4,2.0,0.2,1.0,-0.6000000000000001,-0.8
2024_2024-06-23_Forge_vs_Valour,2024,2024-06-23 20:00:00+00:00,Forge,Valour,884.2297000000017,884.2297000000017,884.2297000000017,16858.0551,15973.8254,True,home,Valour,16858.0551,16858.0551,1.0,True,away,Forge,15973.8254,15973.8254,1.0,True,2,1,0.8,1.4,-0.4,0.0,-0.5999999999999999,-0.4
2024_2024-06-23_Vancouver_FC_vs_HFX_Wanderers,2024,2024-06-23 23:00:00+00:00,Vancouver FC,Wanderers,0.0,0.0,0.0,55.0,55.0,True,home,Wanderers,55.0,55.0,1.0,True,away,Vancouver FC,55.0,55.0,1.0,True,0,4,1.6,0.6,0.0,-0.4,1.0,0.4
2024_2024-06-27_Valour_vs_York_United,2024,2024-06-27 23:30:00+00:00,Valour,York,0.0,0.0,0.0,55.0,55.0,True,home,York,55.0,55.0,1.0,True,away,Valour,55.0,55.0,1.0,True,1,0,0.8,2.0,-0.4,0.2,-1.2,-0.6000000000000001
2024_2024-06-28_Pacific_vs_Vancouver_FC,2024,2024-06-28 02:30:00+00:00,Pacific,Vancouver FC,-0.0005999999999986,-0.0005999999999986,-0.0005999999999986,54.9994,55.0,True,home,Vancouver FC,54.9994,54.9994,1.0,True,away,Pacific,55.0,55.0,1.0,True,1,2,1.0,1.0,-0.4,-1.0,0.0,0.6
2024_2024-06-28_Atlético_Ottawa_vs_Forge,2024,2024-06-28 23:00:00+00:00,Atlético,Forge,-0.0005999999999986,-0.0005999999999986,-0.0005999999999986,55.0,55.0006,True,home,Forge,55.0,55.0,1.0,True,away,Atlético,55.0006,55.0006,1.0,True,4,3,1.6,1.4,0.8,0.0,0.20000000000000018,0.8
2024_2024-07-01_HFX_Wanderers_vs_Cavalry,2024,2024-07-01 20:00:00+00:00,Wanderers,Cavalry,0.0,0.0,0.0,55.0,55.0,True,home,Cavalry,55.0,55.0,1.0,True,away,Wanderers,55.0,55.0,1.0,True,1,0,1.2,1.4,0.6,0.2,-0.19999999999999996,0.39999999999999997
2024_2024-07-05_Forge_vs_Vancouver_FC,2024,2024-07-05 23:00:00+00:00,Forge,Vancouver FC,0.0005999999999986,0.0005999999999986,0.0005999999999986,55.0006,55.0,True,home,Vancouver FC,55.0006,55.0006,1.0,True,away,Forge,55.0,55.0,1.0,True,3,3,1.4,1.0,0.4,-1.0,0.3999999999999999,1.4
2024_2024-07-06_York_United_vs_HFX_Wanderers,2024,2024-07-06 20:00:00+00:00,York,Wanderers,0.0,0.0,0.0,55.0,55.0,True,home,Wanderers,55.0,55.0,1.0,True,away,York,55.0,55.0,1.0,True,2,1,1.4,1.8,-0.2,1.0,-0.40000000000000013,-1.2
2024_2024-07-07_Atlético_Ottawa_vs_Pacific,2024,2024-07-07 17:00:00+00:00,Atlético,Pacific,0.0005999999999986,0.0005999999999986,0.0005999999999986,55.0,54.9994,True,home,Pacific,55.0,55.0,1.0,True,away,Atlético,54.9994,54.9994,1.0,True,0,1,1.6,1.0,0.4,-0.4,0.6000000000000001,0.8
2024_2024-07-07_Valour_vs_Cavalry,2024,2024-07-07 21:00:00+00:00,Valour,Cavalry,-886.9532999999992,-886.9532999999992,-886.9532999999992,15903.1962,16790.1495,True,home,Cavalry,15903.1962,15903.1962,1.0,True,away,Valour,16790.1495,16790.1495,1.0,True,0,1,1.2,1.2,-0.2,0.0,0.0,-0.2
2024_2024-07-13_Vancouver_FC_vs_Atlético_Ottawa,2024,2024-07-13 02:00:00+00:00,Vancouver FC,Atlético,0.0,0.0,0.0,55.0,55.0,True,home,Atlético,55.0,55.0,1.0,True,away,Vancouver FC,55.0,55.0,1.0,True,0,3,1.2,1.4,-0.6,0.2,-0.19999999999999996,-0.8
2024_2024-07-13_Cavalry_vs_York_United,2024,2024-07-13 20:00:00+00:00,Cavalry,York,0.0,0.0,0.0,55.0,55.0,True,home,York,55.0,55.0,1.0,True,away,Cavalry,55.0,55.0,1.0,True,1,2,1.6,2.0,0.2,0.6,-0.3999999999999999,-0.39999999999999997
2024_2024-07-14_Forge_vs_Pacific,2024,2024-07-14 23:00:00+00:00,Forge,Pacific,265.8875000000007,265.8875000000007,265.8875000000007,16928.685,16662.7975,True,home,Pacific,16928.685,16928.685,1.0,True,away,Forge,16662.7975,16662.7975,1.0,True,2,1,1.0,1.4,-0.2,-0.2,-0.3999999999999999,0.0
2024_2024-07-18_HFX_Wanderers_vs_Valour,2024,2024-07-18 22:00:00+00:00,Wanderers,Valour,0.0,0.0,0.0,55.0,55.0,True,home,Valour,55.0,55.0,1.0,True,away,Wanderers,55.0,55.0,1.0,True,3,1,1.6,0.6,0.8,-0.8,1.0,1.6
2024_2024-07-20_Vancouver_FC_vs_York_United,2024,2024-07-20 22:00:00+00:00,Vancouver FC,York,0.0,0.0,0.0,55.0,55.0,True,home,York,55.0,55.0,1.0,True,away,Vancouver FC,55.0,55.0,1.0,True,1,1,1.0,2.4,-1.2,0.8,-1.4,-2.0
2024_2024-07-21_Atlético_Ottawa_vs_Valour,2024,2024-07-21 18:00:00+00:00,Atlético,Valour,0.0,0.0,0.0,55.0,55.0,True,home,Valour,55.0,55.0,1.0,True,away,Atlético,55.0,55.0,1.0,True,2,2,1.4,0.6,0.4,-0.8,0.7999999999999999,1.2000000000000002
2024_2024-07-21_Cavalry_vs_Forge,2024,2024-07-21 21:00:00+00:00,Cavalry,Forge,-125.31070000000182,-125.31070000000182,-125.31070000000182,16890.4763,17015.787,True,home,Forge,16890.4763,16890.4763,1.0,True,away,Cavalry,17015.787,17015.787,1.0,True,1,1,1.0,1.6,-0.2,0.2,-0.6000000000000001,-0.4
2024_2024-07-26_York_United_vs_Atlético_Ottawa,2024,2024-07-26 23:00:00+00:00,York,Atlético,0.0,0.0,0.0,55.0,55.0,True,home,Atlético,55.0,55.0,1.0,True,away,York,55.0,55.0,1.0,True,4,1,2.0,1.6,0.6,0.6,0.3999999999999999,0.0
2024_2024-07-27_Vancouver_FC_vs_Cavalry,2024,2024-07-27 02:00:00+00:00,Vancouver FC,Cavalry,0.0,0.0,0.0,55.0,55.0,True,home,Cavalry,55.0,55.0,1.0,True,away,Vancouver FC,55.0,55.0,1.0,True,0,1,1.0,1.0,-1.2,-0.2,0.0,-1.0
2024_2024-07-27_Forge_vs_HFX_Wanderers,2024,2024-07-27 23:00:00+00:00,Forge,Wanderers,0.0005999999999986,0.0005999999999986,0.0005999999999986,55.0006,55.0,True,home,Wanderers,55.0006,55.0006,1.0,True,away,Forge,55.0,55.0,1.0,True,3,0,1.6,2.0,0.2,1.2,-0.3999999999999999,-1.0
2024_2024-07-28_Pacific_vs_Valour,2024,2024-07-28 21:00:00+00:00,Pacific,Valour,772.8279000000002,772.8279000000002,772.8279000000002,16575.6973,15802.8694,True,home,Valour,16575.6973,16575.6973,1.0,True,away,Pacific,15802.8694,15802.8694,1.0,True,0,3,1.2,0.8,-0.4,-0.6,0.3999999999999999,0.19999999999999996
2024_2024-08-03_Pacific_vs_York_United,2024,2024-08-03 02:00:00+00:00,Pacific,York,-0.0005999999999986,-0.0005999999999986,-0.0005999999999986,54.9994,55.0,True,home,York,54.9994,54.9994,1.0,True,away,Pacific,55.0,55.0,1.0,True,1,1,0.6,2.0,-1.2,0.8,-1.4,-2.0
2024_2024-08-03_Atlético_Ottawa_vs_Cavalry,2024,2024-08-03 23:00:00+00:00,Atlético,Cavalry,0.0,0.0,0.0,55.0,55.0,True,home,Cavalry,55.0,55.0,1.0,True,away,Atlético,55.0,55.0,1.0,True,1,2,1.4,1.4,0.0,0.0,0.0,0.0
2024_2024-08-04_Valour_vs_Forge,2024,2024-08-04 19:00:00+00:00,Valour,Forge,-1078.412200000001,-1078.412200000001,-1078.412200000001,15949.6334,17028.0456,True,home,Forge,15949.6334,15949.6334,1.0,True,away,Valour,17028.0456,17028.0456,1.0,True,2,1,1.4,1.6,0.2,0.6,-0.20000000000000018,-0.39999999999999997
2024_2024-08-05_HFX_Wanderers_vs_Vancouver_FC,2024,2024-08-05 19:00:00+00:00,Wanderers,Vancouver FC,0.0,0.0,0.0,55.0,55.0,True,home,Vancouver FC,55.0,55.0,1.0,True,away,Wanderers,55.0,55.0,1.0,True,3,2,1.8,1.0,0.6,-0.6,0.8,1.2
2024_2024-08-10_Cavalry_vs_HFX_Wanderers,2024,2024-08-10 20:00:00+00:00,Cavalry,Wanderers,0.0,0.0,0.0,55.0,55.0,True,home,Wanderers,55.0,55.0,1.0,True,away,Cavalry,55.0,55.0,1.0,True,3,2,2.0,1.8,0.4,0.0,0.19999999999999996,0.4
2024_2024-08-10_Forge_vs_Atlético_Ottawa,2024,2024-08-10 23:00:00+00:00,Forge,Atlético,0.0005999999999986,0.0005999999999986,0.0005999999999986,55.0006,55.0,True,home,Atlético,55.0006,55.0006,1.0,True,away,Forge,55.0,55.0,1.0,True,3,0,1.6,0.8,0.6,-0.4,0.8,1.0
2024_2024-08-11_Vancouver_FC_vs_Pacific,2024,2024-08-11 21:15:00+00:00,Vancouver FC,Pacific,0.0005999999999986,0.0005999999999986,0.0005999999999986,55.0,54.9994,True,home,Pacific,55.0,55.0,1.0,True,away,Vancouver FC,54.9994,54.9994,1.0,True,1,0,0.4,0.8,-1.0,-0.8,-0.4,-0.19999999999999996
2024_2024-08-12_Valour_vs_York_United,2024,2024-08-12 00:00:00+00:00,Valour,York,0.0,0.0,0.0,55.0,55.0,True,home,York,55.0,55.0,1.0,True,away,Valour,55.0,55.0,1.0,True,0,1,1.4,2.2,0.2,1.0,-0.8000000000000003,-0.8
2024_2024-08-14_Forge_vs_HFX_Wanderers,2024,2024-08-14 23:00:00+00:00,Forge,Wanderers,0.0005999999999986,0.0005999999999986,0.0005999999999986,55.0006,55.0,True,home,Wanderers,55.0006,55.0006,1.0,True,away,Forge,55.0,55.0,1.0,True,2,0,2.0,1.2,1.2,-0.4,0.8,1.6
2024_2024-08-17_York_United_vs_Cavalry,2024,2024-08-17 00:00:00+00:00,York,Cavalry,0.0,0.0,0.0,55.0,55.0,True,home,Cavalry,55.0,55.0,1.0,True,away,York,55.0,55.0,1.0,True,1,2,2.2,2.0,1.0,0.4,0.20000000000000018,0.6
2024_2024-08-17_Pacific_vs_Atlético_Ottawa,2024,2024-08-17 22:00:00+00:00,Pacific,Atlético,-0.0005999999999986,-0.0005999999999986,-0.0005999999999986,54.9994,55.0,True,home,Atlético,54.9994,54.9994,1.0,True,away,Pacific,55.0,55.0,1.0,True,0,3,0.8,0.8,-0.8,-0.8,0.0,0.0
2024_2024-08-18_Valour_vs_HFX_Wanderers,2024,2024-08-18 00:30:00+00:00,Valour,Wanderers,0.0,0.0,0.0,55.0,55.0,True,home,Wanderers,55.0,55.0,1.0,True,away,Valour,55.0,55.0,1.0,True,2,1,1.4,1.2,0.2,-0.6,0.19999999999999996,0.8
2024_2024-08-18_Vancouver_FC_vs_Forge,2024,2024-08-18 23:00:00+00:00,Vancouver FC,Forge,-0.0005999999999986,-0.0005999999999986,-0.0005999999999986,55.0,55.0006,True,home,Forge,55.0,55.0,1.0,True,away,Vancouver FC,55.0006,55.0006,1.0,True,1,2,0.8,2.0,-0.8,1.4,-1.2,-2.2
2024_2024-08-24_York_United_vs_Forge,2024,2024-08-24 00:00:00+00:00,York,Forge,-0.0005999999999986,-0.0005999999999986,-0.0005999999999986,55.0,55.0006,True,home,Forge,55.0,55.0,1.0,True,away,York,55.0006,55.0006,1.0,True,0,0,1.6,2.4,0.6,1.6,-0.7999999999999998,-1.0
2024_2024-08-24_HFX_Wanderers_vs_Atlético_Ottawa,2024,2024-08-24 18:00:00+00:00,Wanderers,Atlético,0.0,0.0,0.0,55.0,55.0,True,home,Atlético,55.0,55.0,1.0,True,away,Wanderers,55.0,55.0,1.0,True,1,1,0.6,0.8,-1.2,-0.8,-0.20000000000000007,-0.3999999999999999
2024_2024-08-24_Cavalry_vs_Pacific,2024,2024-08-24 21:00:00+00:00,Cavalry,Pacific,449.28299999999945,449.28299999999945,449.28299999999945,16878.2178,16428.9348,True,home,Pacific,16878.2178,16878.2178,1.0,True,away,Cavalry,16428.9348,16428.9348,1.0,True,1,0,2.6,0.2,0.8,-1.6,2.4,2.4000000000000004
2024_2024-08-25_Valour_vs_Vancouver_FC,2024,2024-08-25 19:00:00+00:00,Valour,Vancouver FC,0.0,0.0,0.0,55.0,55.0,True,home,Vancouver FC,55.0,55.0,1.0,True,away,Valour,55.0,55.0,1.0,True,1,2,2.0,0.8,0.8,-0.4,1.2,1.2000000000000002
2024_2024-08-30_Forge_vs_Pacific,2024,2024-08-30 23:00:00+00:00,Forge,Pacific,556.1049000000003,556.1049000000003,556.1049000000003,16903.0161,16346.9112,True,home,Pacific,16903.0161,16903.0161,1.0,True,away,Forge,16346.9112,16346.9112,1.0,True,2,0,2.0,0.2,1.0,-1.6,1.8,2.6
2024_2024-08-31_Cavalry_vs_Valour,2024,2024-08-31 01:30:00+00:00,Cavalry,Valour,885.5806000000011,885.5806000000011,885.5806000000011,16960.2422,16074.6616,True,home,Valour,16960.2422,16960.2422,1.0,True,away,Cavalry,16074.6616,16074.6616,1.0,True,2,2,3.0,1.8,1.0,0.6,1.2,0.4
2024_2024-08-31_Atlético_Ottawa_vs_Vancouver_FC,2024,2024-08-31 23:00:00+00:00,Atlético,Vancouver FC,0.0,0.0,0.0,55.0,55.0,True,home,Vancouver FC,55.0,55.0,1.0,True,away,Atlético,55.0,55.0,1.0,True,1,0,0.8,1.2,-0.8,-0.2,-0.3999999999999999,-0.6000000000000001
2024_2024-09-02_HFX_Wanderers_vs_York_United,2024,2024-09-02 19:00:00+00:00,Wanderers,York,0.0,0.0,0.0,55.0,55.0,True,home,York,55.0,55.0,1.0,True,away,Wanderers,55.0,55.0,1.0,True,2,1,0.8,1.6,-0.6,0.6,-0.8,-1.2
2024_2024-09-07_Vancouver_FC_vs_York_United,2024,2024-09-07 02:00:00+00:00,Vancouver FC,York,0.0,0.0,0.0,55.0,55.0,True,home,York,55.0,55.0,1.0,True,away,Vancouver FC,55.0,55.0,1.0,True,0,1,1.2,1.0,-0.2,-0.2,0.19999999999999996,0.0
2024_2024-09-07_Forge_vs_Cavalry,2024,2024-09-07 23:00:00+00:00,Forge,Cavalry,61.503499999998894,61.503499999998894,61.503499999998894,16982.266,16920.7625,True,home,Cavalry,16982.266,16982.266,1.0,True,away,Forge,16920.7625,16920.7625,1.0,True,2,1,2.6,2.6,1.6,0.8,0.0,0.8
2024_2024-09-08_Pacific_vs_HFX_Wanderers,2024,2024-09-08 02:00:00+00:00,Pacific,Wanderers,-0.0005999999999986,-0.0005999999999986,-0.0005999999999986,54.9994,55.0,True,home,Wanderers,54.9994,54.9994,1.0,True,away,Pacific,55.0,55.0,1.0,True,3,0,0.2,0.8,-1.4,-0.6,-0.6000000000000001,-0.7999999999999999
2024_2024-09-10_Valour_vs_Atlético_Ottawa,2024,2024-09-10 00:00:00+00:00,Valour,Atlético,0.0,0.0,0.0,55.0,55.0,True,home,Atlético,55.0,55.0,1.0,True,away,Valour,55.0,55.0,1.0,True,1,1,1.4,1.4,0.0,0.0,0.0,0.0
2024_2024-09-14_York_United_vs_Valour,2024,2024-09-14 00:00:00+00:00,York,Valour,0.0,0.0,0.0,55.0,55.0,True,home,Valour,55.0,55.0,1.0,True,away,York,55.0,55.0,1.0,True,1,1,1.4,1.0,0.0,-0.2,0.3999999999999999,0.2
2024_2024-09-14_HFX_Wanderers_vs_Forge,2024,2024-09-14 18:00:00+00:00,Wanderers,Forge,-0.0005999999999986,-0.0005999999999986,-0.0005999999999986,55.0,55.0006,True,home,Forge,55.0,55.0,1.0,True,away,Wanderers,55.0006,55.0006,1.0,True,3,0,0.8,2.6,-1.0,1.2,-1.8,-2.2
2024_2024-09-14_Pacific_vs_Vancouver_FC,2024,2024-09-14 21:00:00+00:00,Pacific,Vancouver FC,-0.0005999999999986,-0.0005999999999986,-0.0005999999999986,54.9994,55.0,True,home,Vancouver FC,54.9994,54.9994,1.0,True,away,Pacific,55.0,55.0,1.0,True,3,0,0.6,1.2,-0.8,-0.2,-0.6,-0.6000000000000001
2024_2024-09-15_Cavalry_vs_Atlético_Ottawa,2024,2024-09-15 21:00:00+00:00,Cavalry,Atlético,0.0,0.0,0.0,55.0,55.0,True,home,Atlético,55.0,55.0,1.0,True,away,Cavalry,55.0,55.0,1.0,True,2,2,2.0,1.6,0.4,0.2,0.3999999999999999,0.2
2024_2024-09-18_HFX_Wanderers_vs_Pacific,2024,2024-09-18 22:00:00+00:00,Wanderers,Pacific,0.0005999999999986,0.0005999999999986,0.0005999999999986,55.0,54.9994,True,home,Pacific,55.0,55.0,1.0,True,away,Wanderers,54.9994,54.9994,1.0,True,2,2,1.4,1.2,0.0,0.0,0.19999999999999996,0.0
2024_2024-09-21_York_United_vs_Cavalry,2024,2024-09-21 00:00:00+00:00,York,Cavalry,0.0,0.0,0.0,55.0,55.0,True,home,Cavalry,55.0,55.0,1.0,True,away,York,55.0,55.0,1.0,True,0,2,1.0,1.6,-0.2,0.2,-0.6000000000000001,-0.4
2024_2024-09-21_Valour_vs_HFX_Wanderers,2024,2024-09-21 19:00:00+00:00,Valour,Wanderers,0.0,0.0,0.0,55.0,55.0,True,home,Wanderers,55.0,55.0,1.0,True,away,Valour,55.0,55.0,1.0,True,1,1,1.2,1.6,0.0,0.2,-0.40000000000000013,-0.2
2024_2024-09-21_Vancouver_FC_vs_Forge,2024,2024-09-21 22:00:00+00:00,Vancouver FC,Forge,-0.0005999999999986,-0.0005999999999986,-0.0005999999999986,55.0,55.0006,True,home,Forge,55.0,55.0,1.0,True,away,Vancouver FC,55.0006,55.0006,1.0,True,1,3,0.6,2.0,-1.0,0.2,-1.4,-1.2
2024_2024-09-22_Atlético_Ottawa_vs_Pacific,2024,2024-09-22 18:00:00+00:00,Atlético,Pacific,0.0005999999999986,0.0005999999999986,0.0005999999999986,55.0,54.9994,True,home,Pacific,55.0,55.0,1.0,True,away,Atlético,54.9994,54.9994,1.0,True,1,1,1.8,1.4,0.8,0.6,0.40000000000000013,0.20000000000000007
2024_2024-09-28_Forge_vs_York_United,2024,2024-09-28 20:00:00+00:00,Forge,York,0.0005999999999986,0.0005999999999986,0.0005999999999986,55.0006,55.0,True,home,York,55.0006,55.0006,1.0,True,away,Forge,55.0,55.0,1.0,True,2,0,2.0,1.0,0.4,-0.4,1.0,0.8
2024_2024-09-28_Cavalry_vs_Vancouver_FC,2024,2024-09-28 23:00:00+00:00,Cavalry,Vancouver FC,0.0,0.0,0.0,55.0,55.0,True,home,Vancouver FC,55.0,55.0,1.0,True,away,Cavalry,55.0,55.0,1.0,True,0,0,1.6,0.6,0.4,-1.2,1.0,1.6
