match_id,season,date,team,side,opponent,team_attack,team_defense,team_total,coverage_rate,coverage_ok
2023_2023-07-29_Atlético_Ottawa_vs_Cavalry,2023,2023-07-29T23:00:00Z,Atlético,home,Cavalry,55.0,55.0,55.0,1.0,True
2023_2023-07-29_Atlético_Ottawa_vs_Cavalry,2023,2023-07-29T23:00:00Z,Cavalry,away,Atlético,55.0,55.0,55.0,1.0,True
2023_2023-07-30_York_United_vs_HFX_Wanderers,2023,2023-07-30T18:00:00Z,Wanderers,away,York,55.0,55.0,55.0,1.0,True
2023_2023-07-30_York_United_vs_HFX_Wanderers,2023,2023-07-30T18:00:00Z,York,home,Wanderers,55.0,55.0,55.0,1.0,True
2023_2023-08-05_Cavalry_vs_Forge,2023,2023-08-05T01:00:00Z,Cavalry,home,Forge,16850.1022,16850.1022,16850.1022,1.0,True
2023_2023-08-05_Cavalry_vs_Forge,2023,2023-08-05T01:00:00Z,Forge,away,Cavalry,16618.1837,16618.1837,16618.1837,1.0,True
2023_2023-08-05_Atlético_Ottawa_vs_York_United,2023,2023-08-05T23:00:00Z,Atlético,home,York,55.0,55.0,55.0,1.0,True
2023_2023-08-05_Atlético_Ottawa_vs_York_United,2023,2023-08-05T23:00:00Z,York,away,Atlético,55.0,55.0,55.0,1.0,True
2023_2023-08-06_Vancouver_FC_vs_Valour,2023,2023-08-06T21:00:00Z,Valour,away,Vancouver FC,55.0,55.0,55.0,1.0,True
2023_2023-08-06_Vancouver_FC_vs_Valour,2023,2023-08-06T21:00:00Z,Vancouver FC,home,Valour,54.9994,54.9994,54.9994,1.0,True
2023_2023-08-07_HFX_Wanderers_vs_Pacific,2023,2023-08-07T18:00:00Z,Pacific,away,Wanderers,55.0,55.0,55.0,1.0,True
2023_2023-08-07_HFX_Wanderers_vs_Pacific,2023,2023-08-07T18:00:00Z,Wanderers,home,Pacific,55.0,55.0,55.0,1.0,True
2023_2023-08-12_Valour_vs_Cavalry,2023,2023-08-12T00:00:00Z,Cavalry,away,Valour,16937.9268,16937.9268,16937.9268,1.0,True
2023_2023-08-12_Valour_vs_Cavalry,2023,2023-08-12T00:00:00Z,Valour,home,Cavalry,16089.5364,16089.5364,16089.5364,1.0,True
2023_2023-08-12_HFX_Wanderers_vs_Vancouver_FC,2023,2023-08-12T19:00:00Z,Vancouver FC,away,Wanderers,54.9994,54.9994,54.9994,1.0,True
2023_2023-08-12_HFX_Wanderers_vs_Vancouver_FC,2023,2023-08-12T19:00:00Z,Wanderers,home,Vancouver FC,55.0,55.0,55.0,1.0,True
2023_2023-08-12_Forge_vs_York_United,2023,2023-08-12T23:00:00Z,Forge,home,York,55.0,55.0,55.0,1.0,True
2023_2023-08-12_Forge_vs_York_United,2023,2023-08-12T23:00:00Z,York,away,Forge,55.0,55.0,55.0,1.0,True
2023_2023-08-13_Pacific_vs_Atlético_Ottawa,2023,2023-08-13T20:30:00Z,Atlético,away,Pacific,55.0,55.0,55.0,1.0,True
2023_2023-08-13_Pacific_vs_Atlético_Ottawa,2023,2023-08-13T20:30:00Z,Pacific,home,Atlético,55.0,55.0,55.0,1.0,True
2023_2023-08-19_Valour_vs_Atlético_Ottawa,2023,2023-08-19T00:00:00Z,Atlético,away,Valour,55.0,55.0,55.0,1.0,True
2023_2023-08-19_Valour_vs_Atlético_Ottawa,2023,2023-08-19T00:00:00Z,Valour,home,Atlético,55.0,55.0,55.0,1.0,True
2023_2023-08-19_Vancouver_FC_vs_Pacific,2023,2023-08-19T20:00:00Z,Pacific,away,Vancouver FC,55.0,55.0,55.0,1.0,True
2023_2023-08-19_Vancouver_FC_vs_Pacific,2023,2023-08-19T20:00:00Z,Vancouver FC,home,Pacific,54.9994,54.9994,54.9994,1.0,True
2023_2023-08-19_Forge_vs_HFX_Wanderers,2023,2023-08-19T23:00:00Z,Forge,home,Wanderers,55.0,55.0,55.0,1.0,True
2023_2023-08-19_Forge_vs_HFX_Wanderers,2023,2023-08-19T23:00:00Z,Wanderers,away,Forge,55.0,55.0,55.0,1.0,True
2023_2023-08-20_Cavalry_vs_York_United,2023,2023-08-20T21:00:00Z,Cavalry,home,York,55.0,55.0,55.0,1.0,True
2023_2023-08-20_Cavalry_vs_York_United,2023,2023-08-20T21:00:00Z,York,away,Cavalry,55.0,55.0,55.0,1.0,True
2023_2023-08-25_York_United_vs_Vancouver_FC,2023,2023-08-25T23:30:00Z,Vancouver FC,away,York,54.9994,54.9994,54.9994,1.0,True
2023_2023-08-25_York_United_vs_Vancouver_FC,2023,2023-08-25T23:30:00Z,York,home,Vancouver FC,55.0,55.0,55.0,1.0,True
2023_2023-08-26_HFX_Wanderers_vs_Valour,2023,2023-08-26T19:00:00Z,Valour,away,Wanderers,55.0,55.0,55.0,1.0,True
2023_2023-08-26_HFX_Wanderers_vs_Valour,2023,2023-08-26T19:00:00Z,Wanderers,home,Valour,55.0,55.0,55.0,1.0,True
2023_2023-08-26_Atlético_Ottawa_vs_Forge,2023,2023-08-26T23:00:00Z,Atlético,home,Forge,55.0,55.0,55.0,1.0,True
2023_2023-08-26_Atlético_Ottawa_vs_Forge,2023,2023-08-26T23:00:00Z,Forge,away,Atlético,55.0,55.0,55.0,1.0,True
2023_2023-08-27_Cavalry_vs_Pacific,2023,2023-08-27T21:00:00Z,Cavalry,home,Pacific,16819.3559,16819.3559,16819.3559,1.0,True
2023_2023-08-27_Cavalry_vs_Pacific,2023,2023-08-27T21:00:00Z,Pacific,away,Cavalry,16612.4734,16612.4734,16612.4734,1.0,True
2023_2023-09-02_Pacific_vs_Valour,2023,2023-09-02T20:00:00Z,Pacific,home,Valour,16523.9778,16523.9778,16523.9778,1.0,True
2023_2023-09-02_Pacific_vs_Valour,2023,2023-09-02T20:00:00Z,Valour,away,Pacific,16208.1073,16208.1073,16208.1073,1.0,True
2023_2023-09-02_Atlético_Ottawa_vs_Cavalry,2023,2023-09-02T23:00:00Z,Atlético,home,Cavalry,55.0,55.0,55.0,1.0,True
2023_2023-09-02_Atlético_Ottawa_vs_Cavalry,2023,2023-09-02T23:00:00Z,Cavalry,away,Atlético,55.0,55.0,55.0,1.0,True
2023_2023-09-03_Vancouver_FC_vs_Forge,2023,2023-09-03T21:00:00Z,Forge,away,Vancouver FC,55.0,55.0,55.0,1.0,True
2023_2023-09-03_Vancouver_FC_vs_Forge,2023,2023-09-03T21:00:00Z,Vancouver FC,home,Forge,54.9994,54.9994,54.9994,1.0,True
2023_2023-09-04_HFX_Wanderers_vs_York_United,2023,2023-09-04T18:00:00Z,Wanderers,home,York,55.0,55.0,55.0,1.0,True
2023_2023-09-04_HFX_Wanderers_vs_York_United,2023,2023-09-04T18:00:00Z,York,away,Wanderers,55.0,55.0,55.0,1.0,True
2023_2023-09-08_York_United_vs_Valour,2023,2023-09-08T23:00:00Z,Valour,away,York,55.0,55.0,55.0,1.0,True
2023_2023-09-08_York_United_vs_Valour,2023,2023-09-08T23:00:00Z,York,home,Valour,55.0,55.0,55.0,1.0,True
2023_2023-09-09_Pacific_vs_HFX_Wanderers,2023,2023-09-09T02:00:00Z,Pacific,home,Wanderers,55.0,55.0,55.0,1.0,True
2023_2023-09-09_Pacific_vs_HFX_Wanderers,2023,2023-09-09T02:00:00Z,Wanderers,away,Pacific,55.0,55.0,55.0,1.0,True
2023_2023-09-09_Forge_vs_Cavalry,2023,2023-09-09T23:00:00Z,Cavalry,away,Forge,16907.8515,16907.8515,16907.8515,1.0,True
2023_2023-09-09_Forge_vs_Cavalry,2023,2023-09-09T23:00:00Z,Forge,home,Cavalry,16530.3591,16530.3591,16530.3591,1.0,True
2023_2023-09-10_Vancouver_FC_vs_Atlético_Ottawa,2023,2023-09-10T02:00:00Z,Atlético,away,Vancouver FC,55.0,55.0,55.0,1.0,True
2023_2023-09-10_Vancouver_FC_vs_Atlético_Ottawa,2023,2023-09-10T02:00:00Z,Vancouver FC,home,Atlético,54.9994,54.9994,54.9994,1.0,True
2023_2023-09-12_HFX_Wanderers_vs_Cavalry,2023,2023-09-12T22:00:00Z,Cavalry,away,Wanderers,55.0,55.0,55.0,1.0,True
2023_2023-09-12_HFX_Wanderers_vs_Cavalry,2023,2023-09-12T22:00:00Z,Wanderers,home,Cavalry,55.0,55.0,55.0,1.0,True
2023_2023-09-13_Atlético_Ottawa_vs_Pacific,2023,2023-09-13T21:30:00Z,Atlético,home,Pacific,55.0,55.0,55.0,1.0,True
2023_2023-09-13_Atlético_Ottawa_vs_Pacific,2023,2023-09-13T21:30:00Z,Pacific,away,Atlético,55.0,55.0,55.0,1.0,True
2023_2023-09-16_Cavalry_vs_Vancouver_FC,2023,2023-09-16T21:00:00Z,Cavalry,home,Vancouver FC,55.0,55.0,55.0,1.0,True
2023_2023-09-16_Cavalry_vs_Vancouver_FC,2023,2023-09-16T21:00:00Z,Vancouver FC,away,Cavalry,54.9994,54.9994,54.9994,1.0,True
2023_2023-09-17_Valour_vs_Forge,2023,2023-09-17T18:00:00Z,Forge,away,Valour,16525.3753,16525.3753,16525.3753,1.0,True
2023_2023-09-17_Valour_vs_Forge,2023,2023-09-17T18:00:00Z,Valour,home,Forge,16122.6112,16122.6112,16122.6112,1.0,True
2023_2023-09-17_York_United_vs_Pacific,2023,2023-09-17T21:00:00Z,Pacific,away,York,55.0,55.0,55.0,1.0,True
2023_2023-09-17_York_United_vs_Pacific,2023,2023-09-17T21:00:00Z,York,home,Pacific,55.0,55.0,55.0,1.0,True
2023_2023-09-18_HFX_Wanderers_vs_Atlético_Ottawa,2023,2023-09-18T22:00:00Z,Atlético,away,Wanderers,55.0,55.0,55.0,1.0,True
2023_2023-09-18_HFX_Wanderers_vs_Atlético_Ottawa,2023,2023-09-18T22:00:00Z,Wanderers,home,Atlético,55.0,55.0,55.0,1.0,True
2023_2023-09-21_Valour_vs_Vancouver_FC,2023,2023-09-21T00:00:00Z,Valour,home,Vancouver FC,55.0,55.0,55.0,1.0,True
2023_2023-09-21_Valour_vs_Vancouver_FC,2023,2023-09-21T00:00:00Z,Vancouver FC,away,Valour,54.9994,54.9994,54.9994,1.0,True
2023_2023-09-23_York_United_vs_Cavalry,2023,2023-09-23T17:00:00Z,Cavalry,away,York,55.0,55.0,55.0,1.0,True
2023_2023-09-23_York_United_vs_Cavalry,2023,2023-09-23T17:00:00Z,York,home,Cavalry,55.0,55.0,55.0,1.0,True
2023_2023-09-23_Vancouver_FC_vs_HFX_Wanderers,2023,2023-09-23T20:00:00Z,Vancouver FC,home,Wanderers,54.9994,54.9994,54.9994,1.0,True
2023_2023-09-23_Vancouver_FC_vs_HFX_Wanderers,2023,2023-09-23T20:00:00Z,Wanderers,away,Vancouver FC,55.0,55.0,55.0,1.0,True
2023_2023-09-23_Forge_vs_Pacific,2023,2023-09-23T23:00:00Z,Forge,home,Pacific,16639.5889,16639.5889,16639.5889,1.0,True
2023_2023-09-23_Forge_vs_Pacific,2023,2023-09-23T23:00:00Z,Pacific,away,Forge,16609.4739,16609.4739,16609.4739,1.0,True
2023_2023-09-24_Atlético_Ottawa_vs_Valour,2023,2023-09-24T18:00:00Z,Atlético,home,Valour,55.0,55.0,55.0,1.0,True
2023_2023-09-24_Atlético_Ottawa_vs_Valour,2023,2023-09-24T18:00:00Z,Valour,away,Atlético,55.0,55.0,55.0,1.0,True
2023_2023-09-30_Cavalry_vs_Valour,2023,2023-09-30T01:00:00Z,Cavalry,home,Valour,16912.8353,16912.8353,16912.8353,1.0,True
2023_2023-09-30_Cavalry_vs_Valour,2023,2023-09-30T01:00:00Z,Valour,away,Cavalry,16008.3976,16008.3976,16008.3976,1.0,True
2023_2023-09-30_HFX_Wanderers_vs_Forge,2023,2023-09-30T18:00:00Z,Forge,away,Wanderers,55.0,55.0,55.0,1.0,True
2023_2023-09-30_HFX_Wanderers_vs_Forge,2023,2023-09-30T18:00:00Z,Wanderers,home,Forge,55.0,55.0,55.0,1.0,True
2023_2023-09-30_Pacific_vs_Vancouver_FC,2023,2023-09-30T21:00:00Z,Pacific,home,Vancouver FC,55.0,55.0,55.0,1.0,True
2023_2023-09-30_Pacific_vs_Vancouver_FC,2023,2023-09-30T21:00:00Z,Vancouver FC,away,Pacific,54.9994,54.9994,54.9994,1.0,True
2023_2023-10-01_York_United_vs_Atlético_Ottawa,2023,2023-10-01T17:00:00Z,Atlético,away,York,55.0,55.0,55.0,1.0,True
2023_2023-10-01_York_United_vs_Atlético_Ottawa,2023,2023-10-01T17:00:00Z,York,home,Atlético,55.0,55.0,55.0,1.0,True
2023_2023-10-06_Valour_vs_HFX_Wanderers,2023,2023-10-06T23:30:00Z,Valour,home,Wanderers,55.0,55.0,55.0,1.0,True
2023_2023-10-06_Valour_vs_HFX_Wanderers,2023,2023-10-06T23:30:00Z,Wanderers,away,Valour,55.0,55.0,55.0,1.0,True
2023_2023-10-07_Vancouver_FC_vs_York_United,2023,2023-10-07T02:30:00Z,Vancouver FC,home,York,54.9994,54.9994,54.9994,1.0,True
2023_2023-10-07_Vancouver_FC_vs_York_United,2023,2023-10-07T02:30:00Z,York,away,Vancouver FC,55.0,55.0,55.0,1.0,True
2023_2023-10-07_Cavalry_vs_Pacific,2023,2023-10-07T21:00:00Z,Cavalry,home,Pacific,16982.8836,16982.8836,16982.8836,1.0,True
2023_2023-10-07_Cavalry_vs_Pacific,2023,2023-10-07T21:00:00Z,Pacific,away,Cavalry,16516.0654,16516.0654,16516.0654,1.0,True
2023_2023-10-07_Forge_vs_Atlético_Ottawa,2023,2023-10-07T21:00:00Z,Atlético,away,Forge,55.0,55.0,55.0,1.0,True
2023_2023-10-07_Forge_vs_Atlético_Ottawa,2023,2023-10-07T21:00:00Z,Forge,home,Atlético,55.0,55.0,55.0,1.0,True
2023_2023-10-12_Pacific_vs_York_United,2023,2023-10-12T02:00:00Z,Pacific,home,York,55.0,55.0,55.0,1.0,True
2023_2023-10-12_Pacific_vs_York_United,2023,2023-10-12T02:00:00Z,York,away,Pacific,55.0,55.0,55.0,1.0,True
2023_2023-10-14_HFX_Wanderers_vs_Pacific,2023,2023-10-14T18:00:00Z,Pacific,away,Wanderers,55.0,55.0,55.0,1.0,True
2023_2023-10-14_HFX_Wanderers_vs_Pacific,2023,2023-10-14T18:00:00Z,Wanderers,home,Pacific,55.0,55.0,55.0,1.0,True
2023_2023-10-14_Cavalry_vs_Forge,2023,2023-10-14T21:00:00Z,Cavalry,home,Forge,17064.2888,17064.2888,17064.2888,1.0,True
2023_2023-10-14_Cavalry_vs_Forge,2023,2023-10-14T21:00:00Z,Forge,away,Cavalry,16732.9974,16732.9974,16732.9974,1.0,True
2023_2023-10-21_Cavalry_vs_Pacific,2023,2023-10-21T20:00:00Z,Cavalry,home,Pacific,16929.3843,16929.3843,16929.3843,1.0,True
2023_2023-10-21_Cavalry_vs_Pacific,2023,2023-10-21T20:00:00Z,Pacific,away,Cavalry,16434.6603,16434.6603,16434.6603,1.0,True
2023_2023-10-28_Forge_vs_Cavalry,2023,2023-10-28T22:00:00Z,Cavalry,away,Forge,17010.042,17010.042,17010.042,1.0,True
2023_2023-10-28_Forge_vs_Cavalry,2023,2023-10-28T22:00:00Z,Forge,home,Cavalry,16867.9018,16867.9018,16867.9018,1.0,True
2024_2024-04-13_Atlético_Ottawa_vs_York_United,2024,2024-04-13T17:00:00Z,Atlético,home,York,55.0,55.0,55.0,1.0,True
2024_2024-04-13_Atlético_Ottawa_vs_York_United,2024,2024-04-13T17:00:00Z,York,away,Atlético,55.0,55.0,55.0,1.0,True
2024_2024-04-13_Forge_vs_Cavalry,2024,2024-04-13T20:00:00Z,Cavalry,away,Forge,16825.3063,16825.3063,16825.3063,1.0,True
2024_2024-04-13_Forge_vs_Cavalry,2024,2024-04-13T20:00:00Z,Forge,home,Cavalry,16785.6374,16785.6374,16785.6374,1.0,True
2024_2024-04-13_Pacific_vs_HFX_Wanderers,2024,2024-04-13T23:00:00Z,Pacific,home,Wanderers,54.9994,54.9994,54.9994,1.0,True
2024_2024-04-13_Pacific_vs_HFX_Wanderers,2024,2024-04-13T23:00:00Z,Wanderers,away,Pacific,55.0,55.0,55.0,1.0,True
2024_2024-04-14_Vancouver_FC_vs_Valour,2024,2024-04-14T23:00:00Z,Valour,away,Vancouver FC,55.0,55.0,55.0,1.0,True
2024_2024-04-14_Vancouver_FC_vs_Valour,2024,2024-04-14T23:00:00Z,Vancouver FC,home,Valour,55.0,55.0,55.0,1.0,True
2024_2024-04-19_Vancouver_FC_vs_HFX_Wanderers,2024,2024-04-19T02:00:00Z,Vancouver FC,home,Wanderers,55.0,55.0,55.0,1.0,True
2024_2024-04-19_Vancouver_FC_vs_HFX_Wanderers,2024,2024-04-19T02:00:00Z,Wanderers,away,Vancouver FC,55.0,55.0,55.0,1.0,True
2024_2024-04-20_Pacific_vs_Valour,2024,2024-04-20T02:00:00Z,Pacific,home,Valour,16460.2065,16460.2065,16460.2065,1.0,True
2024_2024-04-20_Pacific_vs_Valour,2024,2024-04-20T02:00:00Z,Valour,away,Pacific,16213.6785,16213.6785,16213.6785,1.0,True
2024_2024-04-20_Atlético_Ottawa_vs_Cavalry,2024,2024-04-20T18:00:00Z,Atlético,home,Cavalry,55.0,55.0,55.0,1.0,True
2024_2024-04-20_Atlético_Ottawa_vs_Cavalry,2024,2024-04-20T18:00:00Z,Cavalry,away,Atlético,55.0,55.0,55.0,1.0,True
2024_2024-04-21_York_United_vs_Forge,2024,2024-04-21T20:00:00Z,Forge,away,York,55.0006,55.0006,55.0006,1.0,True
2024_2024-04-21_York_United_vs_Forge,2024,2024-04-21T20:00:00Z,York,home,Forge,55.0,55.0,55.0,1.0,True
2024_2024-04-26_York_United_vs_Vancouver_FC,2024,2024-04-26T23:00:00Z,Vancouver FC,away,York,55.0,55.0,55.0,1.0,True
2024_2024-04-26_York_United_vs_Vancouver_FC,2024,2024-04-26T23:00:00Z,York,home,Vancouver FC,55.0,55.0,55.0,1.0,True
2024_2024-04-27_HFX_Wanderers_vs_Atlético_Ottawa,2024,2024-04-27T17:00:00Z,Atlético,away,Wanderers,55.0,55.0,55.0,1.0,True
2024_2024-04-27_HFX_Wanderers_vs_Atlético_Ottawa,2024,2024-04-27T17:00:00Z,Wanderers,home,Atlético,55.0,55.0,55.0,1.0,True
2024_2024-04-27_Forge_vs_Valour,2024,2024-04-27T20:00:00Z,Forge,home,Valour,16881.1211,16881.1211,16881.1211,1.0,True
2024_2024-04-27_Forge_vs_Valour,2024,2024-04-27T20:00:00Z,Valour,away,Forge,16126.4299,16126.4299,16126.4299,1.0,True
2024_2024-04-28_Cavalry_vs_Pacific,2024,2024-04-28T21:00:00Z,Cavalry,home,Pacific,16729.8236,16729.8236,16729.8236,1.0,True
2024_2024-04-28_Cavalry_vs_Pacific,2024,2024-04-28T21:00:00Z,Pacific,away,Cavalry,16547.4543,16547.4543,16547.4543,1.0,True
2024_2024-05-04_Cavalry_vs_Vancouver_FC,2024,2024-05-04T01:00:00Z,Cavalry,home,Vancouver FC,55.0,55.0,55.0,1.0,True
2024_2024-05-04_Cavalry_vs_Vancouver_FC,2024,2024-05-04T01:00:00Z,Vancouver FC,away,Cavalry,55.0,55.0,55.0,1.0,True
2024_2024-05-04_Pacific_vs_York_United,2024,2024-05-04T23:00:00Z,Pacific,home,York,54.9994,54.9994,54.9994,1.0,True
2024_2024-05-04_Pacific_vs_York_United,2024,2024-05-04T23:00:00Z,York,away,Pacific,55.0,55.0,55.0,1.0,True
2024_2024-05-05_Atlético_Ottawa_vs_Valour,2024,2024-05-05T18:00:00Z,Atlético,home,Valour,55.0,55.0,55.0,1.0,True
2024_2024-05-05_Atlético_Ottawa_vs_Valour,2024,2024-05-05T18:00:00Z,Valour,away,Atlético,55.0,55.0,55.0,1.0,True
2024_2024-05-10_York_United_vs_Valour,2024,2024-05-10T23:00:00Z,Valour,away,York,55.0,55.0,55.0,1.0,True
2024_2024-05-10_York_United_vs_Valour,2024,2024-05-10T23:00:00Z,York,home,Valour,55.0,55.0,55.0,1.0,True
2024_2024-05-11_HFX_Wanderers_vs_Cavalry,2024,2024-05-11T18:00:00Z,Cavalry,away,Wanderers,55.0,55.0,55.0,1.0,True
2024_2024-05-11_HFX_Wanderers_vs_Cavalry,2024,2024-05-11T18:00:00Z,Wanderers,home,Cavalry,55.0,55.0,55.0,1.0,True
2024_2024-05-11_Pacific_vs_Forge,2024,2024-05-11T21:00:00Z,Forge,away,Pacific,16955.0405,16955.0405,16955.0405,1.0,True
2024_2024-05-11_Pacific_vs_Forge,2024,2024-05-11T21:00:00Z,Pacific,home,Forge,16568.1262,16568.1262,16568.1262,1.0,True
2024_2024-05-12_Vancouver_FC_vs_Atlético_Ottawa,2024,2024-05-12T23:00:00Z,Atlético,away,Vancouver FC,55.0,55.0,55.0,1.0,True
2024_2024-05-12_Vancouver_FC_vs_Atlético_Ottawa,2024,2024-05-12T23:00:00Z,Vancouver FC,home,Atlético,55.0,55.0,55.0,1.0,True
2024_2024-05-18_Pacific_vs_Atlético_Ottawa,2024,2024-05-18T02:00:00Z,Atlético,away,Pacific,55.0,55.0,55.0,1.0,True
2024_2024-05-18_Pacific_vs_Atlético_Ottawa,2024,2024-05-18T02:00:00Z,Pacific,home,Atlético,54.9994,54.9994,54.9994,1.0,True
2024_2024-05-18_Forge_vs_Vancouver_FC,2024,2024-05-18T20:00:00Z,Forge,home,Vancouver FC,55.0006,55.0006,55.0006,1.0,True
2024_2024-05-18_Forge_vs_Vancouver_FC,2024,2024-05-18T20:00:00Z,Vancouver FC,away,Forge,55.0,55.0,55.0,1.0,True
2024_2024-05-18_Cavalry_vs_York_United,2024,2024-05-18T23:00:00Z,Cavalry,home,York,55.0,55.0,55.0,1.0,True
2024_2024-05-18_Cavalry_vs_York_United,2024,2024-05-18T23:00:00Z,York,away,Cavalry,55.0,55.0,55.0,1.0,True
2024_2024-05-20_HFX_Wanderers_vs_Valour,2024,2024-05-20T19:00:00Z,Valour,away,Wanderers,55.0,55.0,55.0,1.0,True
2024_2024-05-20_HFX_Wanderers_vs_Valour,2024,2024-05-20T19:00:00Z,Wanderers,home,Valour,55.0,55.0,55.0,1.0,True
2024_2024-05-24_York_United_vs_HFX_Wanderers,2024,2024-05-24T23:00:00Z,Wanderers,away,York,55.0,55.0,55.0,1.0,True
2024_2024-05-24_York_United_vs_HFX_Wanderers,2024,2024-05-24T23:00:00Z,York,home,Wanderers,55.0,55.0,55.0,1.0,True
2024_2024-05-25_Atlético_Ottawa_vs_Forge,2024,2024-05-25T19:00:00Z,Atlético,home,Forge,55.0,55.0,55.0,1.0,True
2024_2024-05-25_Atlético_Ottawa_vs_Forge,2024,2024-05-25T19:00:00Z,Forge,away,Atlético,55.0006,55.0006,55.0006,1.0,True
2024_2024-05-25_Vancouver_FC_vs_Pacific,2024,2024-05-25T22:00:00Z,Pacific,away,Vancouver FC,54.9994,54.9994,54.9994,1.0,True
2024_2024-05-25_Vancouver_FC_vs_Pacific,2024,2024-05-25T22:00:00Z,Vancouver FC,home,Pacific,55.0,55.0,55.0,1.0,True
2024_2024-05-26_Cavalry_vs_Valour,2024,2024-05-26T21:00:00Z,Cavalry,home,Valour,16709.1515,16709.1515,16709.1515,1.0,True
2024_2024-05-26_Cavalry_vs_Valour,2024,2024-05-26T21:00:00Z,Valour,away,Cavalry,16052.5113,16052.5113,16052.5113,1.0,True
2024_2024-06-01_Forge_vs_York_United,2024,2024-06-01T20:00:00Z,Forge,home,York,55.0006,55.0006,55.0006,1.0,True
2024_2024-06-01_Forge_vs_York_United,2024,2024-06-01T20:00:00Z,York,away,Forge,55.0,55.0,55.0,1.0,True
2024_2024-06-01_Pacific_vs_Cavalry,2024,2024-06-01T23:00:00Z,Cavalry,away,Pacific,16675.5313,16675.5313,16675.5313,1.0,True
2024_2024-06-01_Pacific_vs_Cavalry,2024,2024-06-01T23:00:00Z,Pacific,home,Cavalry,16563.191,16563.191,16563.191,1.0,True
2024_2024-06-02_Atlético_Ottawa_vs_HFX_Wanderers,2024,2024-06-02T18:00:00Z,Atlético,home,Wanderers,55.0,55.0,55.0,1.0,True
2024_2024-06-02_Atlético_Ottawa_vs_HFX_Wanderers,2024,2024-06-02T18:00:00Z,Wanderers,away,Atlético,55.0,55.0,55.0,1.0,True
2024_2024-06-02_Valour_vs_Vancouver_FC,2024,2024-06-02T22:55:00Z,Valour,home,Vancouver FC,55.0,55.0,55.0,1.0,True
2024_2024-06-02_Valour_vs_Vancouver_FC,2024,2024-06-02T22:55:00Z,Vancouver FC,away,Valour,55.0,55.0,55.0,1.0,True
2024_2024-06-08_HFX_Wanderers_vs_Pacific,2024,2024-06-08T18:00:00Z,Pacific,away,Wanderers,54.9994,54.9994,54.9994,1.0,True
2024_2024-06-08_HFX_Wanderers_vs_Pacific,2024,2024-06-08T18:00:00Z,Wanderers,home,Pacific,55.0,55.0,55.0,1.0,True
2024_2024-06-08_Cavalry_vs_Forge,2024,2024-06-08T21:00:00Z,Cavalry,home,Forge,16688.2298,16688.2298,16688.2298,1.0,True
2024_2024-06-08_Cavalry_vs_Forge,2024,2024-06-08T21:00:00Z,Forge,away,Cavalry,16959.9758,16959.9758,16959.9758,1.0,True
2024_2024-06-09_Valour_vs_Atlético_Ottawa,2024,2024-06-09T17:30:00Z,Atlético,away,Valour,55.0,55.0,55.0,1.0,True
2024_2024-06-09_Valour_vs_Atlético_Ottawa,2024,2024-06-09T17:30:00Z,Valour,home,Atlético,55.0,55.0,55.0,1.0,True
2024_2024-06-09_York_United_vs_Vancouver_FC,2024,2024-06-09T22:00:00Z,Vancouver FC,away,York,55.0,55.0,55.0,1.0,True
2024_2024-06-09_York_United_vs_Vancouver_FC,2024,2024-06-09T22:00:00Z,York,home,Vancouver FC,55.0,55.0,55.0,1.0,True
2024_2024-06-15_Valour_vs_Pacific,2024,2024-06-15T00:00:00Z,Pacific,away,Valour,16550.4926,16550.4926,16550.4926,1.0,True
2024_2024-06-15_Valour_vs_Pacific,2024,2024-06-15T00:00:00Z,Valour,home,Pacific,16086.1314,16086.1314,16086.1314,1.0,True
2024_2024-06-15_Atlético_Ottawa_vs_York_United,2024,2024-06-15T17:00:00Z,Atlético,home,York,55.0,55.0,55.0,1.0,True
2024_2024-06-15_Atlético_Ottawa_vs_York_United,2024,2024-06-15T17:00:00Z,York,away,Atlético,55.0,55.0,55.0,1.0,True
2024_2024-06-15_HFX_Wanderers_vs_Forge,2024,2024-06-15T20:00:00Z,Forge,away,Wanderers,55.0006,55.0006,55.0006,1.0,True
2024_2024-06-15_HFX_Wanderers_vs_Forge,2024,2024-06-15T20:00:00Z,Wanderers,home,Forge,55.0,55.0,55.0,1.0,True
2024_2024-06-16_Vancouver_FC_vs_Cavalry,2024,2024-06-16T21:00:00Z,Cavalry,away,Vancouver FC,55.0,55.0,55.0,1.0,True
2024_2024-06-16_Vancouver_FC_vs_Cavalry,2024,2024-06-16T21:00:00Z,Vancouver FC,home,Cavalry,55.0,55.0,55.0,1.0,True
2024_2024-06-19_York_United_vs_Pacific,2024,2024-06-19T23:00:00Z,Pacific,away,York,54.9994,54.9994,54.9994,1.0,True
2024_2024-06-19_York_United_vs_Pacific,2024,2024-06-19T23:00:00Z,York,home,Pacific,55.0,55.0,55.0,1.0,True
2024_2024-06-22_Cavalry_vs_Atlético_Ottawa,2024,2024-06-22T01:00:00Z,Atlético,away,Cavalry,55.0,55.0,55.0,1.0,True
2024_2024-06-22_Cavalry_vs_Atlético_Ottawa,2024,2024-06-22T01:00:00Z,Cavalry,home,Atlético,55.0,55.0,55.0,1.0,True
2024_2024-06-23_Forge_vs_Valour,2024,2024-06-23T20:00:00Z,Forge,home,Valour,16858.0551,16858.0551,16858.0551,1.0,True
