playerId,playerName,team,position,season,role,GP,Mins,G,A,S,GI,SOT,KP,Tackles,FC,FS,OFF,YC,RC,AerialsWonPercentage,Pass%,GoalsConceded,GAA,Corners,GoalsFreeKick,HitWoodwork,PenaltyAttempts,PenaltiesSuccessful,YellowRedCards,Xg,Xgefficiency,TacklesWonPercentage,DuelsWonPercentage,AerialDuelsWonPercentage,CrossCompletePercentage,TotalDistanceCovered,AverageDistanceCovered,TotalDistanceCoveredWalking,AverageDistanceCoveredWalking,TotalDistanceCoveredJogging,AverageDistanceCoveredJogging,TotalDistanceCoveredLowIntensityRunning,AverageDistanceCoveredLowIntensityRunning,TotalDistanceCoveredSprinting,AverageDistanceCoveredSprinting,TotalDistanceCoveredHighIntensityRunning,AverageDistanceCoveredHighIntensityRunning,Sprints,SavesMade,TimePlayed,GkSuccessfulDistribution,PenaltiesConceded,SuccessfulLaunches,OpenPlayPasses,CornersWon,SuccessfulPassesOppositionHalf,UnsuccessfulLaunches,YellowCards,UnsuccessfulLongPasses,GoalsConcededOutsideBox,TotalLossesOfPossession,SuccessfulPassesOwnHalf,PenaltyGoalsConceded,Punches,TotalPasses,TotalFoulsConceded,SuccessfulShortPasses,GoalsConcededInsideBox,TotalUnsuccessfulPasses(ExclCrosses&Corners),RightsidePasses,UnsuccessfulPassesOppositionHalf,GoalkeeperSmother,Recoveries,Starts,Drops,UnsuccessfulPassesOwnHalf,Touches,Appearances,FoulAttemptedTackle,GroundDuels,ForwardPasses,Index,DuelsWon,SuccessfulLongPasses,TotalFoulsWon,SavesMadeFromOutsideBox,SavesMade-Parried,Duels,TotalClearances,SavesMadeFromInsideBox,PenaltiesFaced,GamesPlayed,GkUnsuccessfulDistribution,GroundDuelsLost,LeftsidePasses,SuccessfulOpenPlayPasses,TotalSuccessfulPasses(ExclCrosses&Corners),CleanSheets,DuelsLost,GroundDuelsWon,WinningGoal,AerialDuelsWon,AerialDuels,HandballsConceded,UnsuccessfulShortPasses,HomeGoals,AwayGoals,AerialDuelsLost,TotalTackles,PenaltiesSaved,Catches,SavesFromPenalty,TacklesLost,SuccessfulDribbles,CrossesNotClaimed,KeyPasses(attemptAssists),SavesMade-Caught,Putthrough/blockedDistribution,Offsides,ThrowInsToOwnPlayer,TimesTackled,BackwardPasses,Putthrough/blockedDistributionWon,ShotsOffTarget(incWoodwork),SubstituteOff,TotalShots,ThrowInsToOppositionPlayer,Blocks,TotalTouchesInOppositionBox,UnsuccessfulDribbles,TacklesWon,Interceptions,SetPiecesGoals,UnsuccessfulCornersIntoBox,CornersTaken(inclShortCorners),UnsuccessfulCrossesOpenPlay,ShotsOnTarget(IncGoals),SuccessfulCornersIntoBox,AttemptsFromSetPieces,SubstituteOn,Goals,SuccessfulCrosses&Corners,UnsuccessfulCrosses&Corners,GoalsFromOutsideBox,LeftFootGoals,SuccessfulCrossesOpenPlay,RightFootGoals,GoalsFromInsideBox,PenaltiesTaken,GoalAssists,PenaltyGoals,ThroughBalls,OwnGoalScored,BlockedShots,HeadedGoals,SuccessfulLay-offs,TotalRedCards,RedCards-2ndYellow,ClearancesOffTheLine,FoulWonPenalty,Assists(intentional),LastManTackle,StraightRedCards,UnsuccessfulLay-offs,SecondGoalAssists
cpl::Football_Player::d29736b5baf24409acfa96d3a52436e1,A. Jean-Baptiste,Valour,Defender,2020,defender,6,462,1,0,2,0,1,0,5,8,5,0,0,0,53,81.0,5,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,462.0,,1.0,,225.0,1.0,68.0,9.0,,27.0,,49.0,114.0,1.0,,227.0,8.0,147.0,5.0,45.0,64.0,30.0,,16.0,6.0,,16.0,281.0,6.0,3.0,17.0,117.0,10.0,19.0,35.0,5.0,,,32.0,19.0,,,6.0,,6.0,37.0,180.0,182.0,2.0,13.0,11.0,0.0,8.0,15.0,3.0,18.0,,,7.0,5.0,,,,,1.0,,,,,,1.0,1.0,9.0,,1.0,1.0,2.0,,2.0,5.0,1.0,5.0,8.0,,,,1.0,1.0,,,,1.0,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,
cpl::Football_Player::5a3736a2d77f4ba6b4815db18ecee270,V. Neufville,Atlético,Defender,2020,defender,5,241,0,1,0,0,0,1,1,9,6,1,0,1,57,63.0,3,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,241.0,,,1.0,85.0,,33.0,5.0,,11.0,1.0,53.0,21.0,,,87.0,9.0,52.0,2.0,33.0,22.0,30.0,,15.0,3.0,,12.0,148.0,5.0,4.0,22.0,50.0,10.0,13.0,2.0,6.0,,,29.0,2.0,,,5.0,,13.0,1.0,53.0,54.0,,16.0,9.0,0.0,4.0,7.0,,22.0,,,3.0,1.0,,,,,2.0,,1.0,,4.0,1.0,18.0,3.0,14.0,,,1.0,,2.0,1.0,5.0,2.0,1.0,6.0,,,,9.0,,,,2.0,,,9.0,,,,,,,1.0,,,,,,,1.0,1.0,,,1.0,,,,
cpl::Football_Player::3aaf25a2f090423584d5e9d492e5ca42,J. Grant,Atlético,Defender,2020,defender,4,274,0,0,2,0,0,0,1,15,3,2,2,0,40,62.0,1,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,274.0,,,,76.0,2.0,29.0,6.0,2.0,11.0,,50.0,18.0,,,77.0,15.0,44.0,1.0,30.0,6.0,30.0,,18.0,4.0,,5.0,139.0,4.0,12.0,37.0,34.0,10.0,13.0,3.0,3.0,,,47.0,6.0,,,4.0,,28.0,16.0,47.0,47.0,,34.0,9.0,0.0,4.0,10.0,,19.0,0.0,0.0,6.0,1.0,,,,,5.0,,2.0,,7.0,2.0,8.0,7.0,21.0,3.0,2.0,4.0,2.0,,,8.0,5.0,1.0,7.0,,,,5.0,,,,,,,5.0,,,,,,,,,,,,,,,,,1.0,,,,,
cpl::Football_Player::6e1b99de8a2449b280f5b03505b74f6e,J. Phillips,Vaughan,Defender,2020,defender,5,290,0,0,0,0,0,0,7,2,4,0,0,0,0,65.0,4,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,290.0,,1.0,4.0,77.0,,23.0,7.0,,13.0,,58.0,29.0,1.0,,80.0,2.0,44.0,4.0,28.0,19.0,21.0,,10.0,3.0,,13.0,173.0,5.0,2.0,31.0,42.0,10.0,14.0,8.0,4.0,,,33.0,6.0,,,5.0,,17.0,3.0,50.0,52.0,,19.0,14.0,0.0,,2.0,,15.0,,,2.0,8.0,,,,1.0,2.0,,,,3.0,,26.0,4.0,16.0,1.0,,3.0,,16.0,3.0,,3.0,7.0,6.0,,,,6.0,,,,2.0,,,6.0,,,,,,,,,,,,,,,,,,,,,,
cpl::Football_Player::d673ea35954f4370867e9810a89a6902,C. Hocine,Wanderers,Defender,2020,defender,1,66,0,0,1,0,0,0,1,3,1,0,0,0,40,79.0,2,2.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,66.0,,,,22.0,,3.0,,,1.0,1.0,6.0,15.0,,,23.0,3.0,18.0,1.0,5.0,6.0,2.0,,2.0,,,3.0,29.0,1.0,1.0,4.0,9.0,10.0,4.0,,1.0,,,9.0,2.0,,,1.0,,2.0,6.0,17.0,18.0,,5.0,2.0,0.0,2.0,5.0,,4.0,,,3.0,1.0,,,,,,,,,1.0,,,,2.0,,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
cpl::Football_Player::aafb864d45ab43e8849d3cff096d5c07,J. Dixon,Ottawa Fury,Defender,2020,defender,9,616,1,0,4,0,2,0,9,17,5,0,3,0,44,79.0,10,1.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,616.0,,,,189.0,2.0,90.0,7.0,3.0,13.0,,60.0,60.0,4.0,,191.0,17.0,136.0,10.0,41.0,56.0,33.0,,28.0,8.0,,8.0,271.0,9.0,10.0,58.0,55.0,10.0,34.0,14.0,5.0,,,67.0,9.0,,,9.0,,28.0,36.0,148.0,150.0,,33.0,30.0,0.0,4.0,9.0,2.0,28.0,,,5.0,19.0,,,,10.0,6.0,,5.0,,13.0,,,10.0,44.0,6.0,2.0,5.0,4.0,,,7.0,3.0,9.0,4.0,,,,,2.0,,,1.0,1.0,,,,,,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,,
cpl::Football_Player::0437038bc2254a4a93d8d74d4278c768,M. Mohsen,Forge,Defender,2020,defender,3,208,0,0,0,0,0,0,4,0,10,1,0,0,0,84.0,4,1.73,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,208.0,,,,42.0,,23.0,1.0,,3.0,,30.0,14.0,,,42.0,,33.0,4.0,7.0,15.0,13.0,,6.0,3.0,,1.0,101.0,3.0,,29.0,17.0,10.0,19.0,2.0,10.0,,,31.0,3.0,,,3.0,,10.0,1.0,35.0,35.0,1.0,12.0,19.0,0.0,,2.0,,4.0,0.0,0.0,2.0,4.0,,,,,5.0,,3.0,,3.0,1.0,3.0,6.0,9.0,2.0,,2.0,,2.0,,5.0,1.0,4.0,1.0,,2.0,3.0,4.0,,1.0,,,,2.0,7.0,,,1.0,,,,,,,,,,,,,,,,,,,
cpl::Football_Player::a766cd1734d84307a9ace241b64d8ed2,J. Esua,Edmonton,Defender,2020,defender,7,617,0,0,4,0,1,0,3,6,17,2,1,0,81,82.0,14,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,617.0,,1.0,5.0,269.0,4.0,102.0,14.0,1.0,24.0,2.0,111.0,124.0,1.0,,275.0,6.0,200.0,12.0,51.0,13.0,63.0,,54.0,7.0,,11.0,472.0,7.0,3.0,55.0,102.0,10.0,43.0,24.0,17.0,,,66.0,24.0,,,7.0,,21.0,110.0,218.0,224.0,,23.0,34.0,0.0,9.0,11.0,,27.0,,,2.0,5.0,,,,2.0,12.0,,3.0,,11.0,2.0,43.0,13.0,50.0,4.0,3.0,1.0,4.0,15.0,1.0,4.0,9.0,3.0,12.0,,,,23.0,1.0,,,,,2.0,23.0,,,2.0,,,,,,,,,,,,,,,,,,,
cpl::Football_Player::6256907c7f33461b865ece1a719ff279,F. Segawa,York,Defender,2020,defender,5,353,0,0,0,0,0,0,7,6,9,0,1,0,28,86.0,4,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,353.0,,,1.0,171.0,1.0,66.0,9.0,1.0,12.0,1.0,45.0,86.0,,,178.0,6.0,148.0,3.0,26.0,74.0,19.0,,18.0,4.0,,12.0,268.0,5.0,4.0,30.0,64.0,10.0,21.0,4.0,9.0,,,37.0,8.0,,,5.0,,11.0,4.0,146.0,152.0,1.0,16.0,19.0,0.0,2.0,7.0,1.0,14.0,,,5.0,8.0,,,,1.0,2.0,,2.0,,6.0,,28.0,3.0,36.0,1.0,,1.0,,7.0,,3.0,,7.0,7.0,,,,5.0,,,,1.0,,,5.0,,,,,,,,,,,1.0,,,,,,,,,,,
cpl::Football_Player::d1433885dbb94149b5acefd04d818f56,B. John,Atlético,Defender,2020,defender,7,618,0,0,0,0,0,0,5,11,14,0,2,0,62,80.0,12,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,618.0,,,4.0,235.0,,47.0,8.0,2.0,34.0,2.0,62.0,145.0,2.0,,243.0,11.0,174.0,10.0,51.0,29.0,39.0,,17.0,7.0,,13.0,315.0,7.0,7.0,32.0,104.0,10.0,30.0,18.0,14.0,,,48.0,23.0,,,7.0,,12.0,81.0,185.0,192.0,1.0,18.0,20.0,0.0,10.0,16.0,,17.0,,,6.0,6.0,,,,1.0,,,2.0,,4.0,,2.0,,29.0,2.0,,1.0,,7.0,2.0,1.0,,5.0,8.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
cpl::Football_Player::fc30920bb1964b1abda3a2fa7dbe8fd6,T. Mohammed,York,Defender,2020,defender,5,303,0,1,1,0,0,1,10,9,8,0,1,1,50,77.0,7,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,303.0,,,2.0,92.0,,36.0,1.0,1.0,7.0,1.0,59.0,36.0,,,92.0,9.0,61.0,6.0,22.0,27.0,24.0,,14.0,3.0,,6.0,206.0,5.0,4.0,47.0,38.0,10.0,26.0,9.0,8.0,,,51.0,11.0,,,5.0,,23.0,4.0,70.0,70.0,,25.0,24.0,0.0,2.0,4.0,,15.0,,,2.0,14.0,,,,4.0,2.0,,,,7.0,,27.0,6.0,23.0,,1.0,,1.0,8.0,1.0,5.0,3.0,10.0,4.0,,,,8.0,,,1.0,2.0,,2.0,8.0,,,2.0,,,,1.0,,1.0,,,,,1.0,,,,1.0,,1.0,,
cpl::Football_Player::fd03514f423c4cf7b7ff6fc6b9d2536d,Y. Le Bourhis,Valour,Defender,2020,defender,1,90,1,0,2,0,2,0,0,2,0,0,0,0,66,75.0,2,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,90.0,,,,34.0,,7.0,,,1.0,,9.0,20.0,,,36.0,2.0,24.0,2.0,9.0,12.0,4.0,,4.0,1.0,,5.0,44.0,1.0,1.0,1.0,21.0,10.0,4.0,3.0,,,,7.0,1.0,,,1.0,,1.0,3.0,25.0,27.0,,3.0,,0.0,4.0,6.0,,8.0,,,2.0,,,,,,,,,,4.0,,,,,2.0,,,2.0,,1.0,4.0,,,,,,,,2.0,,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,
cpl::Football_Player::3d491de2b55343c2990181e2b04da353,M. Doner,York,Defender,2020,defender,7,630,0,0,0,0,0,0,4,4,6,0,0,0,37,83.0,7,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,630.0,,,2.0,278.0,2.0,126.0,10.0,,14.0,1.0,98.0,112.0,,,283.0,4.0,224.0,6.0,49.0,14.0,45.0,,35.0,7.0,,21.0,467.0,7.0,2.0,32.0,100.0,10.0,20.0,10.0,6.0,,,40.0,10.0,,,7.0,,15.0,110.0,229.0,234.0,2.0,20.0,17.0,0.0,3.0,8.0,,35.0,,,5.0,5.0,,,,1.0,6.0,,6.0,,13.0,,72.0,9.0,59.0,4.0,,,,12.0,2.0,4.0,5.0,4.0,12.0,,,,17.0,,,,,,4.0,17.0,,,4.0,,,,,,,,,,,,,,,,,,,
cpl::Football_Player::692d080cedb84a6cb1424836cc8e6daf,R. Garcia,Valour,Defender,2020,defender,1,26,0,0,1,0,1,0,0,0,0,0,0,0,0,100.0,1,3.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,26.0,,,,6.0,1.0,3.0,,,,,1.0,3.0,,,6.0,,6.0,1.0,,3.0,,,1.0,,,,14.0,1.0,,3.0,1.0,10.0,2.0,,,,,4.0,1.0,,,1.0,,1.0,,6.0,6.0,,2.0,2.0,0.0,,1.0,,,,,1.0,2.0,,,,2.0,,,,,1.0,,1.0,,2.0,1.0,,,1.0,,,1.0,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
cpl::Football_Player::8c250cb48a3648f2bfe78681f613b119,G. Facchineri,Valour,Defender,2020,defender,5,206,0,0,1,0,0,0,8,5,2,0,0,0,100,82.0,7,3.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,206.0,,,1.0,52.0,1.0,16.0,5.0,,7.0,1.0,14.0,27.0,1.0,,53.0,5.0,38.0,6.0,10.0,11.0,5.0,,8.0,2.0,,5.0,89.0,5.0,1.0,20.0,30.0,10.0,12.0,5.0,2.0,,,21.0,10.0,,,5.0,,9.0,4.0,42.0,43.0,,9.0,11.0,0.0,1.0,1.0,1.0,3.0,,,,9.0,,,,1.0,,,,,1.0,,4.0,2.0,8.0,1.0,1.0,,1.0,,1.0,1.0,1.0,8.0,2.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
cpl::Football_Player::88981199ee1c47cbb911a6b22266e324,M. Tissot,Atlético,Defender,2020,defender,11,394,1,2,5,0,3,2,5,4,4,1,1,0,30,75.0,4,0.91,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,394.0,,,2.0,169.0,6.0,78.0,11.0,1.0,19.0,1.0,79.0,64.0,2.0,,179.0,4.0,128.0,3.0,45.0,50.0,46.0,,20.0,3.0,,14.0,271.0,11.0,2.0,30.0,61.0,10.0,16.0,6.0,4.0,,,43.0,6.0,,,11.0,,18.0,29.0,126.0,134.0,,27.0,12.0,0.0,4.0,13.0,,26.0,1.0,0.0,9.0,6.0,,,,1.0,2.0,,7.0,,8.0,1.0,8.0,10.0,39.0,1.0,2.0,3.0,5.0,1.0,2.0,10.0,3.0,5.0,4.0,1.0,6.0,12.0,5.0,3.0,3.0,5.0,8.0,1.0,8.0,15.0,1.0,1.0,3.0,,,,2.0,,,,4.0,,,,,,,2.0,,,,
cpl::Football_Player::a75ac9bdd7fe4c87bd657f07db89d6e2,M. Kapor,Atlético,Defender,2020,defender,6,495,0,0,0,0,0,0,1,8,4,0,1,1,60,87.0,6,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,495.0,,1.0,1.0,206.0,,45.0,8.0,1.0,18.0,1.0,34.0,143.0,1.0,,218.0,8.0,163.0,5.0,30.0,90.0,17.0,,18.0,6.0,,13.0,272.0,6.0,3.0,16.0,70.0,10.0,13.0,25.0,4.0,,,31.0,26.0,,,6.0,,12.0,41.0,177.0,188.0,2.0,18.0,4.0,0.0,9.0,15.0,1.0,12.0,,,6.0,1.0,,,,,,,1.0,,3.0,,1.0,1.0,17.0,2.0,,1.0,,,6.0,1.0,,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,
cpl::Football_Player::e7267f506fe9420b8f1529ab912d5a08,M. Hamilton,Cavalry,Defender,2020,defender,7,630,0,1,0,0,0,1,7,10,3,0,0,0,57,82.0,12,1.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,630.0,,,,267.0,4.0,125.0,7.0,,11.0,2.0,103.0,101.0,2.0,,272.0,10.0,211.0,10.0,50.0,8.0,48.0,,44.0,7.0,,24.0,427.0,7.0,4.0,43.0,130.0,10.0,22.0,11.0,3.0,,,50.0,12.0,,,7.0,,25.0,88.0,218.0,222.0,2.0,28.0,18.0,0.0,4.0,7.0,1.0,39.0,,,3.0,13.0,,,,6.0,2.0,,4.0,,15.0,,39.0,7.0,46.0,5.0,,,,13.0,,3.0,3.0,7.0,9.0,,,,22.0,,,,,,4.0,22.0,,,4.0,,,,1.0,,,,,,,,,,,1.0,,,,
cpl::Football_Player::347018d8099042888a6076bd0cea0744,K. Çela,Forge,Defender,2020,defender,2,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.0,,,,1.0,,,,1.0,,,2.0,,,,1.0,1.0,,,1.0,,1.0,,,,,,2.0,2.0,1.0,2.0,,10.0,,,,,,2.0,,,,2.0,,2.0,,,,,2.0,,0.0,,,,1.0,0.0,0.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
cpl::Football_Player::6981001867ad42d9b6d9bfc216cfab71,D. Samuel,Forge,Defender,2020,defender,10,721,0,0,2,0,0,0,7,12,17,0,2,0,80,76.0,8,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,721.0,,1.0,3.0,268.0,2.0,106.0,12.0,2.0,22.0,,117.0,105.0,2.0,,277.0,12.0,195.0,8.0,68.0,15.0,52.0,,31.0,8.0,,23.0,491.0,10.0,9.0,71.0,144.0,10.0,59.0,14.0,17.0,,,92.0,20.0,,,10.0,,29.0,77.0,201.0,209.0,4.0,33.0,42.0,0.0,17.0,21.0,2.0,46.0,0.0,0.0,4.0,16.0,,,,9.0,11.0,,2.0,,8.0,,73.0,15.0,41.0,5.0,2.0,2.0,2.0,12.0,2.0,7.0,5.0,7.0,10.0,,,,7.0,,,,2.0,,2.0,7.0,,,2.0,,,,,,,,,,,,,,,,,,,
cpl::Football_Player::b78b9cf10b374d23824749c6e410990c,E. Adekugbe,York,Midfielder,2020,midfielder,9,638,1,1,5,0,4,1,9,7,20,1,2,0,43,86.0,10,1.41,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,638.0,,,,396.0,3.0,165.0,5.0,2.0,18.0,,99.0,205.0,3.0,,421.0,7.0,337.0,10.0,63.0,123.0,73.0,,41.0,7.0,,10.0,547.0,9.0,5.0,52.0,121.0,10.0,47.0,21.0,20.0,,,75.0,5.0,,,9.0,,15.0,86.0,335.0,358.0,,28.0,37.0,1.0,10.0,23.0,,45.0,,,13.0,11.0,,,,2.0,6.0,,13.0,,11.0,1.0,1.0,5.0,91.0,8.0,1.0,3.0,5.0,1.0,2.0,2.0,1.0,9.0,10.0,,12.0,24.0,3.0,4.0,7.0,1.0,2.0,1.0,12.0,20.0,,1.0,2.0,,1.0,,1.0,,,,,,5.0,,,,,1.0,,,,
cpl::Football_Player::9a6571b3737143b79989244b08fbd50d,S. Camargo,Cavalry,Midfielder,2020,midfielder,2,130,1,0,3,0,1,0,0,1,1,1,1,0,0,80.0,2,1.38,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,130.0,,,,38.0,1.0,20.0,,1.0,,,18.0,11.0,,,39.0,1.0,30.0,2.0,8.0,10.0,12.0,,6.0,2.0,,,64.0,2.0,1.0,10.0,7.0,10.0,7.0,1.0,1.0,,,11.0,,,,2.0,,3.0,9.0,30.0,31.0,,4.0,7.0,0.0,,1.0,,8.0,,,1.0,3.0,,,,3.0,3.0,,1.0,,3.0,1.0,,2.0,13.0,2.0,2.0,2.0,3.0,,,8.0,1.0,,,,,,4.0,1.0,,,,1.0,,4.0,,,,1.0,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,
cpl::Football_Player::c3a357530ca345ee801114eea7ffc636,Soria,Edmonton,Midfielder,2020,midfielder,7,630,0,0,1,0,0,0,5,7,4,2,1,0,73,82.0,14,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,630.0,,,5.0,398.0,2.0,113.0,10.0,1.0,43.0,2.0,88.0,225.0,1.0,,415.0,7.0,305.0,12.0,77.0,132.0,56.0,,40.0,7.0,,26.0,485.0,7.0,2.0,29.0,210.0,10.0,29.0,33.0,4.0,,,48.0,18.0,,,7.0,,14.0,52.0,321.0,338.0,,19.0,15.0,0.0,14.0,19.0,,34.0,,,5.0,10.0,,,,5.0,1.0,,3.0,,5.0,2.0,4.0,,21.0,2.0,1.0,,1.0,,3.0,2.0,,5.0,7.0,,1.0,1.0,3.0,,,,,,,5.0,,,,,,,,,,,1.0,,,,,,,,,,,
cpl::Football_Player::dd4f4492d8c24742a0221478a33737d8,Son Yong-Chan,Edmonton,Midfielder,2020,midfielder,4,303,0,0,0,0,0,0,2,8,3,0,0,0,50,83.0,6,1.78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,303.0,,,2.0,113.0,1.0,46.0,1.0,,3.0,2.0,39.0,51.0,,,115.0,8.0,88.0,4.0,20.0,29.0,18.0,,12.0,4.0,,5.0,172.0,4.0,2.0,22.0,39.0,10.0,10.0,7.0,3.0,,,28.0,3.0,,,4.0,,15.0,16.0,93.0,95.0,,18.0,7.0,0.0,3.0,6.0,,17.0,,,3.0,3.0,,,,1.0,1.0,,4.0,,6.0,,13.0,4.0,31.0,3.0,,2.0,,5.0,1.0,,,2.0,5.0,,,1.0,3.0,,1.0,,,,2.0,3.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,
cpl::Football_Player::f77e3806065040479a624ed8a41a3971,S. Firth,Wanderers,Midfielder,2020,midfielder,2,98,0,0,0,0,0,0,1,0,3,0,0,0,0,87.0,6,5.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,98.0,,,,52.0,,20.0,,,2.0,1.0,15.0,25.0,,,52.0,,45.0,5.0,7.0,15.0,6.0,,7.0,1.0,,1.0,71.0,2.0,,9.0,12.0,10.0,5.0,,3.0,,,9.0,,,,2.0,,4.0,11.0,45.0,45.0,,4.0,5.0,0.0,,,,5.0,0.0,0.0,,2.0,,,,1.0,,,1.0,,1.0,,,1.0,14.0,1.0,,,,,,,,1.0,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
cpl::Football_Player::669592045b2e47929154e4fd2bbb5bdc,E. Zetterberg,Edmonton,Midfielder,2020,midfielder,7,465,0,0,4,0,1,0,4,6,7,0,2,0,0,80.0,13,2.52,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,465.0,,,2.0,249.0,1.0,111.0,5.0,2.0,26.0,2.0,79.0,100.0,1.0,,261.0,6.0,168.0,11.0,53.0,79.0,54.0,,29.0,6.0,,10.0,334.0,7.0,4.0,40.0,97.0,10.0,18.0,40.0,7.0,,,41.0,,,,7.0,,22.0,49.0,199.0,208.0,,23.0,18.0,0.0,,1.0,,27.0,,,1.0,8.0,,,,4.0,3.0,,8.0,,10.0,,,10.0,36.0,5.0,3.0,2.0,4.0,,,,4.0,4.0,9.0,,7.0,8.0,,1.0,1.0,3.0,1.0,,3.0,11.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,
cpl::Football_Player::eab0ad0262a74f8b93974c91a77742b0,L. Béland-Goyette,Montréal,Midfielder,2020,midfielder,10,648,0,0,2,0,0,0,9,23,3,0,3,0,60,79.0,13,1.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,648.0,,,4.0,339.0,1.0,125.0,1.0,3.0,22.0,3.0,103.0,149.0,2.0,,347.0,23.0,250.0,10.0,73.0,105.0,63.0,,54.0,7.0,,16.0,441.0,10.0,13.0,74.0,128.0,10.0,27.0,24.0,3.0,,,79.0,9.0,,,10.0,,50.0,74.0,267.0,274.0,1.0,52.0,24.0,0.0,3.0,5.0,1.0,51.0,0.0,0.0,2.0,13.0,,,,4.0,8.0,,8.0,,16.0,,,11.0,40.0,5.0,2.0,3.0,2.0,,2.0,1.0,3.0,9.0,13.0,,1.0,1.0,4.0,,,,3.0,,,6.0,,,,,,,,,,,2.0,,1.0,,,,,,,,,
