match_id,playerId,playerName,date,Rating
2022_2022-04-10_Pacific_vs_Forge,cpl::Football_Player::04cd976c461148d79ab8cafc0bf69c62,D. Choinière,2022-04-10 23:00:00+00:00,1500.0
2022_2022-04-10_Pacific_vs_Forge,cpl::Football_Player::f40858671e354d42ad80fd9d251afb6f,R. Rama,2022-04-10 23:00:00+00:00,1500.0
2022_2022-04-10_Pacific_vs_Forge,cpl::Football_Player::c182423a01294fc4a488163b7c07b7f4,G. Metusala,2022-04-10 23:00:00+00:00,1500.0
2022_2022-04-10_Pacific_vs_Forge,cpl::Football_Player::31115f5131a74426969fd8573af2d8b9,B. Wright,2022-04-10 23:00:00+00:00,1500.0
2022_2022-04-10_Pacific_vs_Forge,cpl::Football_Player::58c03096b6c940afacb752b030a52ad2,M. Owolabi-Belewu,2022-04-10 23:00:00+00:00,1500.0
2022_2022-04-10_Pacific_vs_Forge,cpl::Football_Player::3e4a7c1ba82c479793557ba421ea6743,K. Poku,2022-04-10 23:00:00+00:00,1500.0
2022_2022-04-16_Edmonton_vs_York_United,cpl::Football_Player::249fafa156274f4faddf87d1ab137d35,S. Triantafillou,2022-04-16 01:00:00+00:00,1499.57
2022_2022-04-16_Edmonton_vs_York_United,cpl::Football_Player::44d8646a99894dd88699c278caf5e2c1,B. Bissainthe,2022-04-16 01:00:00+00:00,1499.57
2022_2022-04-16_Edmonton_vs_York_United,cpl::Football_Player::6f0bf504d0ed4e47b885d8b0f7634541,A. González,2022-04-16 01:00:00+00:00,1499.57
2022_2022-04-16_Edmonton_vs_York_United,,T. Timoteo,2022-04-16 01:00:00+00:00,1496.55
2022_2022-04-16_Edmonton_vs_York_United,,T. Timoteo,2022-04-16 01:00:00+00:00,1496.0
2022_2022-04-16_Edmonton_vs_York_United,,T. Timoteo,2022-04-16 01:00:00+00:00,1495.46
2022_2022-04-16_Edmonton_vs_York_United,,T. Timoteo,2022-04-16 01:00:00+00:00,1494.91
2022_2022-04-16_Edmonton_vs_York_United,,T. Timoteo,2022-04-16 01:00:00+00:00,1494.37
2022_2022-04-16_Edmonton_vs_York_United,,T. Timoteo,2022-04-16 01:00:00+00:00,1493.82
2022_2022-04-16_Edmonton_vs_York_United,,T. Timoteo,2022-04-16 01:00:00+00:00,1493.28
2022_2022-04-16_Edmonton_vs_York_United,,T. Timoteo,2022-04-16 01:00:00+00:00,1492.73
2022_2022-04-16_Edmonton_vs_York_United,cpl::Football_Player::cf6994b565344d65880882873de4ede4,J. Wilson,2022-04-16 01:00:00+00:00,1492.07
2022_2022-04-16_Edmonton_vs_York_United,cpl::Football_Player::be1bfa27679e47179c6f08e8a1a44647,O. De Rosario,2022-04-16 01:00:00+00:00,1492.07
2022_2022-04-16_Edmonton_vs_York_United,cpl::Football_Player::a742bcbb546f417d9003cfe9bf5e3676,N. Higgins,2022-04-16 01:00:00+00:00,1492.07
2022_2022-04-16_Edmonton_vs_York_United,cpl::Football_Player::ce073937285b4114bca2f2a3b658f3da,L. Singh,2022-04-16 01:00:00+00:00,1492.07
2022_2022-04-16_Edmonton_vs_York_United,cpl::Football_Player::a63da4a535904f639ece3007ff800854,Gabriel Bitar,2022-04-16 01:00:00+00:00,1492.07
2022_2022-04-16_Edmonton_vs_York_United,cpl::Football_Player::ebfeb9e972964148846658f57142a247,R. Thompson,2022-04-16 01:00:00+00:00,1492.07
2022_2022-04-16_Edmonton_vs_York_United,cpl::Football_Player::a74dd9996ece4a5fa02827becbd4136e,M. Hernández,2022-04-16 01:00:00+00:00,1492.07
